data_code,data_item,asgs,sa4_code,sa4_name,year,value,state
CENSUS_21,Secular Beliefs,SA4,205,Latrobe - Gippsland,2016,36.3,Victoria
CENSUS_30,Not an Australian citizen (%),SA4,213,Melbourne - West,2011,12.4,Victoria
CENSUS_30,Not an Australian citizen (%),SA4,213,Melbourne - West,2016,15.8,Victoria
CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%),SA4,210,Melbourne - North West,2011,1.9,Victoria
CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%),SA4,210,Melbourne - North West,2016,2.2,Victoria
CENSUS_7,Born in North Africa and the Middle East (%),SA4,108,Mid North Coast,2011,0.1,New South Wales
CENSUS_7,Born in North Africa and the Middle East (%),SA4,108,Mid North Coast,2016,0.2,New South Wales
CENSUS_9,Born in North-East Asia (%),SA4,315,Queensland - Outback,2011,0.2,Queensland
CENSUS_9,Born in North-East Asia (%),SA4,315,Queensland - Outback,2016,0.2,Queensland
CENSUS_22,Religious Affiliation - Inadequately described or not stated (%),SA4,120,Sydney - Inner West,2016,9.4,New South Wales
CENSUS_10,Born in Southern and Central Asia (%),SA4,401,Adelaide - Central and Hills,2011,2.5,South Australia
CENSUS_10,Born in Southern and Central Asia (%),SA4,401,Adelaide - Central and Hills,2016,3.1,South Australia
CENSUS_9,Born in North-East Asia (%),SA4,101,Capital Region,2011,0.3,New South Wales
CENSUS_9,Born in North-East Asia (%),SA4,101,Capital Region,2016,0.4,New South Wales
CENSUS_31,Australian Citizenship - Not stated (%),SA4,207,Melbourne - Inner East,2011,4.3,Victoria
CENSUS_31,Australian Citizenship - Not stated (%),SA4,207,Melbourne - Inner East,2016,5,Victoria
CENSUS_9,Born in North-East Asia (%),SA4,307,Darling Downs - Maranoa,2011,0.3,Queensland
CENSUS_9,Born in North-East Asia (%),SA4,307,Darling Downs - Maranoa,2016,0.4,Queensland
CENSUS_20,Other Religions (%),SA4,109,Murray,2016,0.6,New South Wales
CENSUS_31,Australian Citizenship - Not stated (%),SA4,110,New England and North West,2011,6.1,New South Wales
CENSUS_31,Australian Citizenship - Not stated (%),SA4,110,New England and North West,2016,8.7,New South Wales
CENSUS_7,Born in North Africa and the Middle East (%),SA4,604,West and North West,2011,0.1,Tasmania
CENSUS_7,Born in North Africa and the Middle East (%),SA4,604,West and North West,2016,0.1,Tasmania
CENSUS_20,Other Religions (%),SA4,702,Northern Territory - Outback,2016,3.8,Northern Territory
CENSUS_15,Buddhism (%),SA4,509,Western Australia - Wheat Belt,2016,0.7,Western Australia
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%),SA4,106,Hunter Valley exc Newcastle,2011,3.9,New South Wales
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%),SA4,106,Hunter Valley exc Newcastle,2016,5.7,New South Wales
CENSUS_21,Secular Beliefs,SA4,405,Barossa - Yorke - Mid North,2016,32.9,South Australia
CENSUS_16,Christianity (%),SA4,214,Mornington Peninsula,2016,48.7,Victoria
CENSUS_13,Total born overseas (%),SA4,511,Western Australia - Outback (South),2011,16.4,Western Australia
CENSUS_13,Total born overseas (%),SA4,511,Western Australia - Outback (South),2016,16.8,Western Australia
CENSUS_7,Born in North Africa and the Middle East (%),SA4,601,Hobart,2011,0.4,Tasmania
CENSUS_7,Born in North Africa and the Middle East (%),SA4,601,Hobart,2016,0.5,Tasmania
CENSUS_11,Born in Americas (%),SA4,101,Capital Region,2011,0.7,New South Wales
CENSUS_11,Born in Americas (%),SA4,101,Capital Region,2016,0.7,New South Wales
CENSUS_13,Total born overseas (%),SA4,124,Sydney - Outer West and Blue Mountains,2011,18.7,New South Wales
CENSUS_13,Total born overseas (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,19.3,New South Wales
CENSUS_16,Christianity (%),SA4,304,Brisbane - West,2016,52.1,Queensland
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,305,Brisbane Inner City,2011,1.3,Queensland
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,305,Brisbane Inner City,2016,1.3,Queensland
CENSUS_17,Hinduism (%),SA4,204,Hume,2016,0.4,Victoria
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%),SA4,402,Adelaide - North,2011,1.9,South Australia
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%),SA4,402,Adelaide - North,2016,2,South Australia
CENSUS_16,Christianity (%),SA4,102,Central Coast,2016,61.6,New South Wales
CENSUS_8,Born in South-East Asia (%),SA4,125,Sydney - Parramatta,2011,6.4,New South Wales
CENSUS_8,Born in South-East Asia (%),SA4,125,Sydney - Parramatta,2016,6.3,New South Wales
CENSUS_5,Born in North-West Europe (%),SA4,114,Southern Highlands and Shoalhaven,2011,8,New South Wales
CENSUS_5,Born in North-West Europe (%),SA4,114,Southern Highlands and Shoalhaven,2016,7.4,New South Wales
CENSUS_19,Judaism (%),SA4,601,Hobart,2016,0.1,Tasmania
CENSUS_16,Christianity (%),SA4,105,Far West and Orana,2016,65.6,New South Wales
CENSUS_17,Hinduism (%),SA4,504,Perth - North East,2016,1.9,Western Australia
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,318,Townsville,2011,0.9,Queensland
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,318,Townsville,2016,1.1,Queensland
CENSUS_20,Other Religions (%),SA4,107,Illawarra,2016,0.3,New South Wales
CENSUS_5,Born in North-West Europe (%),SA4,701,Darwin,2011,5.5,Northern Territory
CENSUS_5,Born in North-West Europe (%),SA4,701,Darwin,2016,5.5,Northern Territory
CENSUS_9,Born in North-East Asia (%),SA4,212,Melbourne - South East,2011,4.2,Victoria
CENSUS_9,Born in North-East Asia (%),SA4,212,Melbourne - South East,2016,5.6,Victoria
CENSUS_29,Australian citizen (%),SA4,502,Mandurah,2011,83.4,Western Australia
CENSUS_29,Australian citizen (%),SA4,502,Mandurah,2016,82.6,Western Australia
CENSUS_18,Islam (%),SA4,303,Brisbane - South,2016,3.4,Queensland
CENSUS_8,Born in South-East Asia (%),SA4,209,Melbourne - North East,2011,3.1,Victoria
CENSUS_8,Born in South-East Asia (%),SA4,209,Melbourne - North East,2016,3.5,Victoria
CENSUS_18,Islam (%),SA4,319,Wide Bay,2016,0.2,Queensland
CENSUS_22,Religious Affiliation - Inadequately described or not stated (%),SA4,309,Gold Coast,2016,10.4,Queensland
CENSUS_22,Religious Affiliation - Inadequately described or not stated (%),SA4,506,Perth - South East,2016,9.6,Western Australia
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,110,New England and North West,2011,0.3,New South Wales
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,110,New England and North West,2016,0.4,New South Wales
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%),SA4,214,Mornington Peninsula,2011,0.7,Victoria
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%),SA4,214,Mornington Peninsula,2016,0.9,Victoria
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,311,Logan - Beaudesert,2011,1.8,Queensland
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,311,Logan - Beaudesert,2016,1.6,Queensland
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,206,Melbourne - Inner,2011,6.2,Victoria
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,206,Melbourne - Inner,2016,5.2,Victoria
CENSUS_8,Born in South-East Asia (%),SA4,107,Illawarra,2011,1.3,New South Wales
CENSUS_8,Born in South-East Asia (%),SA4,107,Illawarra,2016,1.5,New South Wales
CENSUS_8,Born in South-East Asia (%),SA4,202,Bendigo,2011,0.8,Victoria
CENSUS_8,Born in South-East Asia (%),SA4,202,Bendigo,2016,1.3,Victoria
CENSUS_17,Hinduism (%),SA4,114,Southern Highlands and Shoalhaven,2016,0.4,New South Wales
CENSUS_31,Australian Citizenship - Not stated (%),SA4,601,Hobart,2011,5.1,Tasmania
CENSUS_31,Australian Citizenship - Not stated (%),SA4,601,Hobart,2016,6.3,Tasmania
CENSUS_17,Hinduism (%),SA4,506,Perth - South East,2016,3,Western Australia
CENSUS_20,Other Religions (%),SA4,311,Logan - Beaudesert,2016,1,Queensland
CENSUS_30,Not an Australian citizen (%),SA4,206,Melbourne - Inner,2011,16.3,Victoria
CENSUS_30,Not an Australian citizen (%),SA4,206,Melbourne - Inner,2016,20.6,Victoria
CENSUS_10,Born in Southern and Central Asia (%),SA4,313,Moreton Bay - North,2011,0.3,Queensland
CENSUS_10,Born in Southern and Central Asia (%),SA4,313,Moreton Bay - North,2016,0.4,Queensland
CENSUS_21,Secular Beliefs,SA4,215,North West,2016,30.4,Victoria
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,117,Sydney - City and Inner South,2011,0.9,New South Wales
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,117,Sydney - City and Inner South,2016,0.9,New South Wales
CENSUS_17,Hinduism (%),SA4,306,Cairns,2016,0.6,Queensland
CENSUS_17,Hinduism (%),SA4,202,Bendigo,2016,0.4,Victoria
CENSUS_13,Total born overseas (%),SA4,407,South Australia - South East,2011,12.1,South Australia
CENSUS_13,Total born overseas (%),SA4,407,South Australia - South East,2016,12.5,South Australia
CENSUS_17,Hinduism (%),SA4,207,Melbourne - Inner East,2016,2.3,Victoria
CENSUS_31,Australian Citizenship - Not stated (%),SA4,106,Hunter Valley exc Newcastle,2011,5.7,New South Wales
CENSUS_31,Australian Citizenship - Not stated (%),SA4,106,Hunter Valley exc Newcastle,2016,7.2,New South Wales
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,301,Brisbane - East,2011,1.7,Queensland
CENSUS_12,Born in Sub-Saharan Africa (%),SA4,301,Brisbane - East,2016,1.9,Queensland
CENSUS_7,Born in North Africa and the Middle East (%),SA4,901,Other Territories,2011,15.2,Other Territories
CENSUS_7,Born in North Africa and the Middle East (%),SA4,901,Other Territories,2016,1.5,Other Territories
CENSUS_7,Born in North Africa and the Middle East (%),SA4,701,Darwin,2011,0.7,Northern Territory
CENSUS_7,Born in North Africa and the Middle East (%),SA4,701,Darwin,2016,0.5,Northern Territory
CENSUS_16,Christianity (%),SA4,215,North West,2016,56,Victoria
CENSUS_11,Born in Americas (%),SA4,406,South Australia - Outback,2011,0.3,South Australia
CENSUS_11,Born in Americas (%),SA4,406,South Australia - Outback,2016,0.3,South Australia
CENSUS_5,Born in North-West Europe (%),SA4,313,Moreton Bay - North,2011,7.9,Queensland
CENSUS_5,Born in North-West Europe (%),SA4,313,Moreton Bay - North,2016,7.2,Queensland
CENSUS_21,Secular Beliefs,SA4,305,Brisbane Inner City,2016,37.5,Queensland
CENSUS_5,Born in North-West Europe (%),SA4,204,Hume,2011,5,Victoria
CENSUS_5,Born in North-West Europe (%),SA4,204,Hume,2016,4.6,Victoria
CENSUS_19,Judaism (%),SA4,401,Adelaide - Central and Hills,2016,0.1,South Australia
CENSUS_18,Islam (%),SA4,101,Capital Region,2016,0.6,New South Wales
CENSUS_18,Islam (%),SA4,510,Western Australia - Outback (North),2016,1,Western Australia
CENSUS_18,Islam (%),SA4,307,Darling Downs - Maranoa,2016,0.1,Queensland
CENSUS_10,Born in Southern and Central Asia (%),SA4,115,Sydney - Baulkham Hills and Hawkesbury,2011,4.2,New South Wales
CENSUS_10,Born in Southern and Central Asia (%),SA4,115,Sydney - Baulkham Hills and Hawkesbury,2016,5.4,New South Wales
CENSUS_19,Judaism (%),SA4,207,Melbourne - Inner East,2016,0.5,Victoria
CENSUS_16,Christianity (%),SA4,108,Mid North Coast,2016,62.9,New South Wales
CENSUS_21,Secular Beliefs,SA4,106,Hunter Valley exc Newcastle,2016,24.5,New South Wales
CENSUS_11,Born in Americas (%),SA4,501,Bunbury,2011,0.6,Western Australia
CENSUS_11,Born in Americas (%),SA4,501,Bunbury,2016,0.6,Western Australia
CENSUS_16,Christianity (%),SA4,201,Ballarat,2016,50.8,Victoria
CENSUS_10,Born in Southern and Central Asia (%),SA4,119,Sydney - Inner South West,2011,4.4,New South Wales
CENSUS_10,Born in Southern and Central Asia (%),SA4,119,Sydney - Inner South West,2016,6.4,New South Wales
CENSUS_29,Australian citizen (%),SA4,103,Central West,2011,91,New South Wales
CENSUS_29,Australian citizen (%),SA4,103,Central West,2016,88.1,New South Wales
CENSUS_13,Total born overseas (%),SA4,211,Melbourne - Outer East,2011,23,Victoria
CENSUS_13,Total born overseas (%),SA4,211,Melbourne - Outer East,2016,24.8,Victoria
CENSUS_9,Born in North-East Asia (%),SA4,312,Mackay - Isaac - Whitsunday,2011,0.4,Queensland
CENSUS_9,Born in North-East Asia (%),SA4,312,Mackay - Isaac - Whitsunday,2016,0.6,Queensland
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,211,Melbourne - Outer East,2011,2.7,Victoria
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,211,Melbourne - Outer East,2016,2.3,Victoria
CENSUS_18,Islam (%),SA4,210,Melbourne - North West,2016,12.6,Victoria
CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%),SA4,212,Melbourne - South East,2011,2.7,Victoria
CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%),SA4,212,Melbourne - South East,2016,2.7,Victoria
CENSUS_29,Australian citizen (%),SA4,119,Sydney - Inner South West,2011,81.4,New South Wales
CENSUS_29,Australian citizen (%),SA4,119,Sydney - Inner South West,2016,77.4,New South Wales
CENSUS_10,Born in Southern and Central Asia (%),SA4,217,Warrnambool and South West,2011,0.3,Victoria
CENSUS_10,Born in Southern and Central Asia (%),SA4,217,Warrnambool and South West,2016,0.4,Victoria
CENSUS_9,Born in North-East Asia (%),SA4,108,Mid North Coast,2011,0.2,New South Wales
CENSUS_9,Born in North-East Asia (%),SA4,108,Mid North Coast,2016,0.3,New South Wales
CENSUS_30,Not an Australian citizen (%),SA4,501,Bunbury,2011,7.2,Western Australia
CENSUS_30,Not an Australian citizen (%),SA4,501,Bunbury,2016,7.4,Western Australia
CENSUS_29,Australian citizen (%),SA4,602,Launceston and North East,2011,91.3,Tasmania
CENSUS_29,Australian citizen (%),SA4,602,Launceston and North East,2016,88.6,Tasmania
CENSUS_29,Australian citizen (%),SA4,109,Murray,2011,91.4,New South Wales
CENSUS_29,Australian citizen (%),SA4,109,Murray,2016,88.4,New South Wales
CENSUS_7,Born in North Africa and the Middle East (%),SA4,308,Central Queensland,2011,0.1,Queensland
CENSUS_7,Born in North Africa and the Middle East (%),SA4,308,Central Queensland,2016,0.1,Queensland
CENSUS_21,Secular Beliefs,SA4,126,Sydney - Ryde,2016,31,New South Wales
CENSUS_20,Other Religions (%),SA4,407,South Australia - South East,2016,0.7,South Australia
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,128,Sydney - Sutherland,2011,2.9,New South Wales
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,128,Sydney - Sutherland,2016,3,New South Wales
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,127,Sydney - South West,2011,8,New South Wales
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,127,Sydney - South West,2016,6.4,New South Wales
CENSUS_8,Born in South-East Asia (%),SA4,509,Western Australia - Wheat Belt,2011,1.5,Western Australia
CENSUS_8,Born in South-East Asia (%),SA4,509,Western Australia - Wheat Belt,2016,2,Western Australia
CENSUS_16,Christianity (%),SA4,118,Sydney - Eastern Suburbs,2016,42.4,New South Wales
CENSUS_21,Secular Beliefs,SA4,507,Perth - South West,2016,35,Western Australia
CENSUS_30,Not an Australian citizen (%),SA4,215,North West,2011,3.6,Victoria
CENSUS_30,Not an Australian citizen (%),SA4,215,North West,2016,4.1,Victoria
CENSUS_10,Born in Southern and Central Asia (%),SA4,125,Sydney - Parramatta,2011,10.7,New South Wales
CENSUS_10,Born in Southern and Central Asia (%),SA4,125,Sydney - Parramatta,2016,14.8,New South Wales
CENSUS_16,Christianity (%),SA4,406,South Australia - Outback,2016,50,South Australia
CENSUS_11,Born in Americas (%),SA4,215,North West,2011,0.2,Victoria
CENSUS_11,Born in Americas (%),SA4,215,North West,2016,0.2,Victoria
CENSUS_18,Islam (%),SA4,102,Central Coast,2016,0.3,New South Wales
CENSUS_17,Hinduism (%),SA4,119,Sydney - Inner South West,2016,3.2,New South Wales
CENSUS_22,Religious Affiliation - Inadequately described or not stated (%),SA4,107,Illawarra,2016,7.8,New South Wales
CENSUS_30,Not an Australian citizen (%),SA4,210,Melbourne - North West,2011,8.9,Victoria
CENSUS_30,Not an Australian citizen (%),SA4,210,Melbourne - North West,2016,12,Victoria
CENSUS_9,Born in North-East Asia (%),SA4,603,South East,2011,0.2,Tasmania
CENSUS_9,Born in North-East Asia (%),SA4,603,South East,2016,0.4,Tasmania
CENSUS_10,Born in Southern and Central Asia (%),SA4,202,Bendigo,2011,0.5,Victoria
CENSUS_10,Born in Southern and Central Asia (%),SA4,202,Bendigo,2016,0.8,Victoria
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,213,Melbourne - West,2011,8.4,Victoria
CENSUS_6,Born in Southern and Eastern Europe (%),SA4,213,Melbourne - West,2016,6.7,Victoria
CENSUS_17,Hinduism (%),SA4,404,Adelaide - West,2016,1.9,South Australia
CENSUS_17,Hinduism (%),SA4,209,Melbourne - North East,2016,2.8,Victoria
CENSUS_18,Islam (%),SA4,315,Queensland - Outback,2016,0.2,Queensland
CENSUS_7,Born in North Africa and the Middle East (%),SA4,304,Brisbane - West,2011,0.9,Queensland
CENSUS_7,Born in North Africa and the Middle East (%),SA4,304,Brisbane - West,2016,1,Queensland
CENSUS_17,Hinduism (%),SA4,111,Newcastle and Lake Macquarie,2016,0.5,New South Wales
CENSUS_19,Judaism (%),SA4,208,Melbourne - Inner South,2016,7.1,Victoria
CENSUS_22,Religious Affiliation - Inadequately described or not stated (%),SA4,602,Launceston and North East,2016,10.1,Tasmania
CENSUS_22,Religious Affiliation - Inadequately described or not stated (%),SA4,112,Richmond - Tweed,2016,11.3,New South Wales
CENSUS_7,Born in North Africa and the Middle East (%),SA4,318,Townsville,2011,0.2,Queensland
CENSUS_7,Born in North Africa and the Middle East (%),SA4,318,Townsville,2016,0.2,Queensland
CENSUS_15,Buddhism (%),SA4,107,Illawarra,2016,1.1,New South Wales
CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%),SA4,510,Western Australia - Outback (North),2011,4.8,Western Australia
CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%),SA4,510,Western Australia - Outback (North),2016,5.2,Western Australia
CENSUS_11,Born in Americas (%),SA4,212,Melbourne - South East,2011,1.1,Victoria
CENSUS_11,Born in Americas (%),SA4,212,Melbourne - South East,2016,1,Victoria
CENSUS_8,Born in South-East Asia (%),SA4,123,Sydney - Outer South West,2011,3.2,New South Wales
CENSUS_8,Born in South-East Asia (%),SA4,123,Sydney - Outer South West,2016,3.5,New South Wales
CENSUS_20,Other Religions (%),SA4,403,Adelaide - South,2016,0.7,South Australia
CENSUS_11,Born in Americas (%),SA4,210,Melbourne - North West,2011,0.8,Victoria
CENSUS_11,Born in Americas (%),SA4,210,Melbourne - North West,2016,0.8,Victoria
CENSUS_19,Judaism (%),SA4,801,Australian Capital Territory,2016,0.2,Australian Capital Territory
CENSUS_16,Christianity (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,61.3,New South Wales
CENSUS_10,Born in Southern and Central Asia (%),SA4,108,Mid North Coast,2011,0.2,New South Wales
CENSUS_10,Born in Southern and Central Asia (%),SA4,108,Mid North Coast,2016,0.3,New South Wales
